movie_id,keyword_id,keyword
1333100,325787,complicated
1333100,325842,powerful
1333100,325851,straightforward
1333100,325854,tragic
13494,1299,monster
13494,1400,swordplay
13494,9990,villainess
13494,2011,queen
13494,6556,talisman
13494,9717,based on comic
13494,211227,high fantasy
13494,229607,female warrior
13494,234213,sword and sorcery
13494,335572,epic fantasy
1299655,40838,lyricist
1299655,207883,1940s
1299655,319397,witty
508883,697,loss of loved one
508883,1956,world war ii
508883,6152,supernatural
508883,2470,education
508883,10683,coming of age
508883,10706,spirituality
508883,12987,poverty
508883,18068,teenage boy
508883,33465,parallel world
508883,161570,troubled childhood
508883,165402,semi autobiographical
508883,185343,"based on myths, legends or folklore"
508883,197786,moving to a city
508883,207883,1940s
508883,210024,anime
508883,230631,imaginative
508883,234662,hand drawn animation
508883,283250,magic world
508883,297442,animation
508883,299369,courage
508883,314730,suspenseful
508883,333529,magical realism
1280282,6054,friendship
1280282,2343,magic
1280282,977,cat
1280282,5938,mermaid
1280282,4344,musical
1280282,10683,coming of age
1280282,9825,growing up
1280282,11687,breaking the fourth wall
1280282,10045,tragic villain
1280282,179431,duringcreditsstinger
1280282,209220,live action and animation
1280282,237771,childhood innocence
1280282,269769,based on tv series
1280282,273297,grandmother granddaughter relationship
1280282,275041,imagination
1280282,359402,cat lady
1421539,15136,female homosexuality
1421539,158718,lgbt
1421539,362797,festival chéries chéris
991,818,based on novel or book
991,1603,extraterrestrial technology
991,4565,dystopia
991,4862,alien life-form
50619,818,based on novel or book
50619,3133,vampire
50619,9410,hybrid
50619,11870,teen movie
50619,12564,werewolf
50619,68646,supernatural creature
50619,160153,dead
50619,179431,duringcreditsstinger
50619,246466,based on young adult novel
402,3737,dying and death
402,387,california
402,931,jealousy
402,459,sexual obsession
402,6149,police
402,582,"san francisco, california"
402,4426,sadism
402,6259,psychopath
402,703,detective
402,1664,eroticism
402,3183,bisexuality
402,2619,suspicion of murder
402,4320,lover
402,4378,striptease
402,6562,celebrity
402,9016,femme fatale
402,9740,sociopath
402,160153,dead
402,207268,neo-noir
402,207767,erotic thriller
402,237460,manipulative woman
402,250164,book writing
402,273123,killed during sex
402,323449,american giallo
455714,5657,australia
455714,2921,school friend
455714,6270,high school
455714,1332,cheating
455714,3434,thailand
455714,240303,father daughter relationship
1330421,1459,marriage proposal
1330421,1332,cheating
1330421,1938,sword
1330421,3979,hidden camera
1330421,9826,murder
1330421,10714,serial killer
1330421,12394,chainsaw
1330421,33841,incest
1330421,207767,erotic thriller
1330421,230225,airbnb
1330421,255299,stabbed
1330421,256466,erotic
1330421,325844,ridiculous
1330421,326201,axe
1330421,345093,female masturbation
1330421,349323,sex toys
1330421,350360,brother sister incest
1013446,325773,audacious
1013446,325775,awestruck
1013446,325812,exhilarated
1292695,242,new york city
1292695,4720,ritual
1292695,6158,cult
1292695,10941,disappearance
1292695,17997,housekeeper
1292695,50009,survival horror
1292695,156640,high rise
1292695,163055,satanic cult
1292695,168346,"manhattan, new york city"
1292695,197582,mysterious
1379266,9823,rivalry
1379266,12090,cross dressing
1379266,15060,period drama
1379266,34221,gender roles
1379266,158718,lgbt
1379266,197915,kabuki
1379266,208992,1960s
1379266,235894,theater performance
1379266,306984,japanese culture
1379266,328635,"nagasaki, japan"
1379266,362797,festival chéries chéris
1254808,9672,based on true story
1254808,33490,filmmaking
1254808,279111,french new wave
1513996,158718,lgbt
28808,1454,treasure
28808,703,detective
28808,9727,thief
28808,10718,fugitive
28808,158992,gentleman thief
28808,180199,gun shooting
28808,207826,shounen
28808,210024,anime
28808,250748,phantom thief
1450527,10123,dark comedy
1450527,6158,cult
1450527,6490,shopping mall
1450527,10181,based on play or musical
1450527,210281,sisterhood
1450527,248309,performative
1450527,307414,induction ceremony
1450527,344091,femme
1450527,363155,witchy
772462,2858,sacrifice
772462,6152,supernatural
772462,3358,haunted house
772462,6158,cult
772462,10114,evil spirit
772462,161270,satanic ritual
772462,163053,found footage
772462,176834,social media
772462,253419,social media influencer
772462,256183,supernatural horror
772462,315058,horror
772462,357090,influencer
1447879,10175,drug cartel
1374686,3036,bible
1374686,192947,religious film
1374686,230097,jesus christ
1374686,253695,christian film
1374686,273060,christian faith
1374686,366067,family animation
1364904,10123,dark comedy
1364904,197582,mysterious
1364904,232569,political history
1364904,256330,mischievous
1364904,259376,playful
1364904,304056,thailand protest
1364904,320420,hilarious
1364904,325829,inflammatory
1364904,325842,powerful
1364904,337115,thailand history
1364904,345851,black comedy
1602727,34136,blunt
1329467,9706,anthology
1329467,250593,horror anthology
1134517,1809,rio de janeiro
1134517,10180,male homosexuality
1134517,158718,lgbt
1134517,161276,anthropologist
1134517,226543,sex work
1134517,238146,vanished man
1134517,248927,found family
1134517,250606,queer
1134517,258533,gay theme
1134517,362797,festival chéries chéris
1505183,5331,village
1505183,1262,mountain
1505183,6152,supernatural
1505183,8624,climbing
1505183,13092,corpse
1505183,18029,trapped
1505183,162846,ghost
1505183,185011,hamlet
1505183,227686,myth
1505183,230191,haunted
1505183,270308,terror
1505183,285902,student
1505183,331911,based on twitter thread
1505183,354449,unseen
891584,2504,world war i
891584,1680,"boston, massachusetts"
891584,1640,conservatory
891584,6382,folk music
891584,7312,road trip
891584,9927,maine
891584,10180,male homosexuality
891584,15060,period drama
891584,41393,new england
891584,156866,based on short story
891584,156881,"oxford, england"
891584,158718,lgbt
891584,207876,1920s
891584,208289,1980s
891584,210184,1910s
891584,240305,gay romance
891584,254851,countryman
891584,258533,gay theme
891584,362797,festival chéries chéris
1517161,10229,singer
1517161,187056,woman director
1084187,10104,dance competition
1084187,187256,ballerina
1084187,238090,prima ballerina
1084187,287406,remote inn
1084187,328072,fight for survival
1084187,368630,dance troupe
1388338,9833,lesbian relationship
1388338,280003,girls' love (gl)
1145899,5457,mythical creature
1145899,286957,adaptation
1145899,356139,animal trafficking
1182861,6278,scholarship
1182861,2671,heroin
1182861,9887,surrealism
1182861,12279,family drama
1182861,164246,nostalgic
1182861,252104,2000s
1182861,262235,hiv/aids epidemic
1182861,325835,melodramatic
1325734,207863,engaged couple
1325734,240628,trust issues
1325734,366956,wedding week
524635,739,sexual abuse
524635,1252,suicide attempt
524635,2671,heroin
524635,2299,abusive father
524635,11827,swimmer
524635,13028,writer
524635,14641,based on memoir or autobiography
524635,15160,divorce
524635,33739,molestation
524635,158718,lgbt
524635,161545,alcoholic father
524635,165615,child molestation
524635,178474,flunking out of school
524635,184988,childhood sexual abuse
524635,187056,woman director
524635,204703,father daughter conflict
524635,210434,thoughtful
524635,293649,provocative
524635,321464,intense
524635,354950,directorial debut
1181107,818,based on novel or book
1181107,977,cat
1181107,207928,19th century
1181107,222185,1st century
1181107,230097,jesus christ
1181107,240119,father son relationship
1181107,253695,christian film
1181107,275041,imagination
1181107,278700,historical epic
1181107,282071,biblical
1181107,319319,sentimental
1181107,325807,enchant
1181107,325814,familiar
1181107,325824,hopeful
1175481,8041,"sao paulo, brazil"
1397364,233517,moral crisis
1397364,236427,presidency
1357449,161194,estranged father
1357449,242128,motorsport
1357449,251645,motorbike
1357449,268011,motor racing
1357449,304976,romantic drama
1400743,2692,arranged marriage
1400743,18068,teenage boy
1400743,206119,macedonia
1370814,5767,summer camp
1370814,6733,bullying
1370814,10079,hazing
1370814,222165,water polo
1370814,244530,malicious
1370814,266753,cautionary
1370814,281237,independent film
1370814,281445,pathetic
1370814,283085,body horror
1370814,295907,psychological horror
1370814,296608,teenager
1370814,309060,teen horror
1370814,325780,callous
1470130,4225,night shift
1470130,41645,based on video game
1470130,162335,mortuary
1470130,256183,supernatural horror
1470130,295907,psychological horror
1261049,2199,opera
1261049,4344,musical
1448266,9957,loneliness
1448266,160329,super 8mm footage
1448266,240242,birds
1448266,316362,thriller
1448266,316421,drama
1448266,324604,hitchcockian
1448266,342339,dystopian fantasy
1600421,156205,concert film
1600421,194869,boy band
1600421,225273,k-pop
1600421,246377,music documentary
1399462,41404,sexual desire
1399462,240315,mother daughter relationship
1399462,240411,loss of home
1399462,278624,old people
1399462,359760,parents home
1557886,40957,police academy
1557886,177258,police training
662723,818,based on novel or book
662723,4118,ballet dancer
662723,9663,sequel
662723,14765,church
662723,162846,ghost
662723,230191,haunted
662723,270308,terror
662723,285695,theater
662723,326493,dutch colonialism
662723,362694,final
1102493,1415,small town
1102493,1157,husband wife relationship
1102493,818,based on novel or book
1102493,2318,choir
1102493,9856,flashback
1102493,14985,ireland
1102493,158192,barbershop
1102493,161207,catholicism
1102493,164738,coal
1102493,165843,merchant
1102493,199524,disturbed
1102493,207317,christmas
1102493,207691,abuse
1102493,208289,1980s
1102493,210162,grim
1102493,261264,dreary
1102493,265396,complicity
1102493,270343,convent
1102493,288876,magdalene asylum
1102493,323809,depressing
1102493,325820,gentle
1019871,745,nun
1019871,10683,coming of age
1019871,11001,religion
1019871,197758,female sexuality
1019871,250606,queer
1019871,264386,lesbian
1480608,10181,based on play or musical
1480608,163080,finland
1480608,207317,christmas
1381151,818,based on novel or book
1381151,745,nun
1381151,2658,new zealand
1381151,7312,road trip
1381151,10683,coming of age
1381151,269709,adventure comedy
39506,233,japan
39506,549,prostitute
39506,478,china
39506,188,buddhism
39506,1806,desertion
39506,3995,manchuria
39506,4709,hand grenade
39506,9714,remake
39506,10535,second sino-japanese war (1937-45)
39506,13059,prostitution
39506,13065,soldier
39506,18034,desert
39506,158217,colonialism
39506,161166,misogyny
39506,188725,trenches
1481955,9714,remake
910850,818,based on novel or book
910850,9663,sequel
910850,10046,mecha
910850,210024,anime
910850,211628,real robot
910850,288168,gundam
1295400,10123,dark comedy
1295400,5707,childhood trauma
1295400,9181,alter ego
1295400,9890,jail
1295400,15363,bank robbery
1295400,41329,mental illness
1295400,183570,danish
1295400,262325,brothers
1295400,316421,drama
1295400,323114,crime
1398487,10123,dark comedy
68883,1411,brothel
1356053,6782,addiction
1356053,9840,romance
1356053,161261,demonic possession
1356053,277551,slow burn
1432605,380,sibling relationship
1432605,161194,estranged father
1432605,210608,1990s
1432605,226611,lagos
1432605,240119,father son relationship
49258,8841,puppy
49258,15162,dog
49258,156924,tearjerker
49258,160127,guide dog
947643,6054,friendship
947643,2132,literature
947643,7312,road trip
947643,9935,travel
947643,13028,writer
947643,14708,tears
947643,215191,strange
947643,258226,visual poetry
947643,312898,violence
947643,329574,2020s
947643,334034,indian mythology
947643,337798,feminine
947643,355170,status of women
1510745,11627,paranormal phenomena
1510745,11734,police corruption
1510745,163053,found footage
1510745,264562,police murders
1510745,307673,bodycam
1510745,358013,pov
1510745,363056,unknown entity
42721,10766,youth gang
42721,14641,based on memoir or autobiography
42721,18732,sexual repression
42721,157008,roman catholic church
42721,165100,young love
42721,194226,masculinity
42721,207592,piano
42721,209998,japanese new wave
42721,285902,student
42721,296479,shōwa era (1926-89)
42721,312898,violence
42721,327798,the roots of violence
1278853,1370,shapeshifting
1278853,15101,based on children's book
1363979,9840,romance
1363979,9914,slice of life
1363979,12197,compilation
1363979,13035,middle school
1363979,13141,based on manga
1363979,194008,edited from tv series
1363979,207826,shounen
1363979,210024,anime
1254135,2227,evacuation
1254135,4123,embassy
1254135,4595,us army
1254135,9672,based on true story
1254135,7158,afghanistan war (2001-2021)
1254135,12603,kabul
1464533,818,based on novel or book
1464533,258,bomb
1464533,5340,investigation
1464533,13015,terrorism
1464533,166582,police interrogation
1464533,179569,terrorist bombing
1464533,205710,bomb threat
1464533,272553,psychological
1464533,288394,suspense
1464533,316332,mystery
1464533,324075,psychological operations
1464533,358518,interrogation room
1322692,1477,world cup
1322692,9672,based on true story
1322692,252104,2000s
1535349,9706,anthology
1079310,2836,cheese
1079310,4723,complicated birth
1079310,6315,stock car racing
1079310,10683,coming of age
